NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
190001021584;2019;1500602;Altamira;15;PA;14;M;1;1;1;1100023;Ariquemes;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500602;Altamira;15;PA;1;1;1;1;506;508;512;517;445;560.5;540.8;654;DECCEBAADCEEADDDABEBCABAAECDBEBEDDACBAEBDECDE;ABACADBECAEBECCBCCEEAEBBAADAEABCDEABDEBADDDBB;BBCDA99999ACDBEAEEBCBCDBCBABECEDEBDEADEAECAACACEBD;AABACBECEDBCDDDBABCBCDDBCEBCADEDDEBCAEECAECBB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;160;640;D;E;D;D;3;G;A;D;D;B;A;B;A;B;A;B;A;A;B;B;A;D;B;B;B
190001022104;2019;1503903;Juruti;15;PA;14;M;1;3;1;1505304;Oriximiná;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1503903;Juruti;15;PA;1;1;1;1;504;510;513;516;550.2;559.2;565.1;583.6;ABCDEEEAEECEECCAECABABECDBCBBE*BDCECCEBADABDC;ACCCBEDBADBAABCBABABCAAAEEBEACCABACEDACACBEEB;ADBBE99999BBBCDBDBAECDACDEBAECBEDBDCEEDEBAEEEEBECB;CECEBACDDECBABABDDDBADCBBDADBCADBBDABEBEBACDA;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;100;120;120;580;F;F;D;E;4;Q;D;C;D;B;A;B;A;B;A;B;A;B;D;B;B;E;A;C;B
190001022292;2019;1501402;Belém;15;PA;14;F;1;3;1;1501402;Belém;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;0;1;1;0;;510;513;;;536.8;571.3;;;CEBEDADBBDBDABACDAADBBBCCDBCECAABECBBECDDBCCE;ADBBE99999ABCCBCCAEECDDCECABBAEEDBDCABCEBAEACDBBBA;;0;;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;;1;100;140;140;180;120;680;G;G;E;E;4;H;D;E;D;C;A;E;C;B;A;B;A;B;E;B;B;E;B;C;B
190001023036;2019;1504208;Marabá;15;PA;14;F;1;3;1;1504208;Marabá;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1504208;Marabá;15;PA;0;1;1;0;;507;511;;;564.3;534.3;;;CABCCBABDAACBCBCEEDADDBCDDBEBCDCAEDBBDBEAACEB;BDACE99999BCEABAEBDEACCEBECEBCDACBBDEBDAADCABCCDBE;;0;;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;;1;140;140;160;160;160;760;E;F;D;D;2;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
190001023154;2019;1500800;Ananindeua;15;PA;14;F;1;3;1;1504109;Magalhães Barata;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500800;Ananindeua;15;PA;1;1;1;1;503;507;511;515;443.8;475.1;458.2;483.5;EDCBBEDDEABABDBCBBBBCEEBABEBCEEEBAECCABAAADCD;DEBADBACACADECAEBDDACBCEABEBBADCBACEBBAADADCB;DDDDA99999BCBECAAAECEADEBCDBBCBADBBADBDCCDCBAECDCE;DEEBDEBCACDEBAEEEEACDEBAAECECBCCCBBBEAEADCAEE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;160;120;180;100;720;G;E;D;D;6;C;A;B;C;A;A;B;A;B;A;A;A;A;C;A;A;C;A;B;B
190001024102;2019;1100205;Porto Velho;11;RO;14;F;1;3;1;1100205;Porto Velho;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100205;Porto Velho;11;RO;1;1;1;1;505;510;513;518;536.6;551.1;548.5;380.9;BADBACCCBCDEDCCCEEABCBBEDCCCDABBBEEAEBAACDEEE;BEADEBDBADEAAAABEAABAAEDADBBAAAADAEBAADBAACAB;AEBBA99999DBCCBCCACECCDAADAACEEEABDCCEBEBAECBDCCEA;EEBCBEDAABDDAABCCABAEBEBAECBBCBAABBBCCCDEDDEE;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;100;100;560;G;G;E;D;5;G;A;D;D;B;B;B;A;A;A;B;A;B;C;A;B;E;B;A;B
190001026771;2019;1100304;Vilhena;11;RO;14;F;1;2;1;1100304;Vilhena;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100304;Vilhena;11;RO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;B;D;4;C;A;B;C;A;B;B;A;B;B;A;A;A;B;A;A;C;A;A;B
190001026806;2019;1100205;Porto Velho;11;RO;14;M;1;3;1;1100205;Porto Velho;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100205;Porto Velho;11;RO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;D;F;D;4;C;A;B;C;B;A;B;B;B;A;A;A;A;B;A;A;B;A;A;A
190001027164;2019;1100205;Porto Velho;11;RO;14;F;1;1;1;1100205;Porto Velho;11;RO;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100205;Porto Velho;11;RO;1;1;1;1;505;509;514;518;431.5;352.7;371.6;481.5;DABCCDCCBBADDADACACAEBCEABB*DDACECBDBADCDBACB;DBCADCADEACAACDCBBDEBDCBAEBABCCBBDDABDACBECCB;99999CBBECEDAABEAAEBEEBCBBDDAEABACABCEEACDEBBADCAE;BCBCABBDCEBCBCAAECCDDEACBECBADDAACBDBECABDCBB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;100;80;60;100;20;360;E;E;B;F;7;B;A;C;C;A;B;B;B;B;A;A;A;A;C;A;A;B;A;A;B
190001028631;2019;1302603;Manaus;13;AM;14;M;1;3;1;1302603;Manaus;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;0;1;1;0;;508;512;;;437.1;438.7;;;BBACBAABABACCAACBBABCBBCCACBBBBACACBBCBAABCAA;99999CBABBCBCBCCBCABBCBBCCCBACACBBCACAACCABCBACBAB;;1;;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;;1;100;100;120;100;20;440;E;E;C;C;6;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
190001028886;2019;1303536;Presidente Figueiredo;13;AM;14;F;1;1;1;1301902;Itacoatiara;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1303536;Presidente Figueiredo;13;AM;1;1;1;1;505;510;513;518;564.3;665;599.7;506.9;DADAAEDCBDACCDCCEEADCABDBBABEBAEBDEDEDAEDDDCE;EEBCEEDBADBBABABCCAECEBACDBBEEBACABBAADBCBCDB;ADBCE99999ADDCBCDAAECDDBCDAAECBDEADCDBDECAEBBDCEEC;CDCCABCDADCDBDBAEADBBBEAEDBEACBDABDBCCCDCBCED;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;180;200;180;200;140;900;G;G;E;E;3;J;A;B;C;B;A;B;B;B;A;B;A;A;C;B;A;D;B;D;B
190001032362;2019;1302603;Manaus;13;AM;14;F;0;4;1;1302603;Manaus;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;1;1;1;1;506;507;511;517;405;557;590.6;383.2;BDCAECDEECECCDDBD.BBCCDDEAEDDDBECDDBCAABDAADE;EEACEBAAABDCAEAAECCABACBEDADAAACACDDBDBBEACDB;BDABE99999BCBABBDDDBDBEECBABEBECBCCDEBBADDEDBCCCAB;ABABCEBBDDBAECDCBBACDAEBCDCDCDBECBCBECDBDDCEE;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;160;160;180;160;180;840;H;E;F;F;11;J;A;D;E;B;A;C;D;C;A;B;A;B;E;B;B;E;B;E;B
190001035648;2019;1302603;Manaus;13;AM;14;F;1;3;1;1302603;Manaus;13;AM;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;1;1;1;1;506;509;514;517;408.8;561.1;548.9;409.6;BDDEADDEACAABBDCCEDBDBECADAAEEDACBACDAABBBEDD;CBBBCEBCABACADBEEACEBECECEAAEBEBBCEEEEDBCAEDC;CBBAD99999BBCCDEAAEBAADDDEECAEEEEDAABCCACDAEACABCE;EEADBDACBCAADEDCBAACAAEBCDDCBDBEAECACBABEBCBB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;140;120;120;140;100;620;G;G;D;E;4;E;A;B;C;B;A;B;A;A;A;B;A;A;C;B;B;D;A;A;B
190001036224;2019;1400100;Boa Vista;14;RR;14;F;1;5;1;1400100;Boa Vista;14;RR;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400100;Boa Vista;14;RR;0;1;1;0;;510;513;;;467;345;;;BEDCBAACBBCACCABCEBCDDEDDBDDCDBECDCEBBDDAAAEE;99999BCDEDBCBAEEACBDDBBCACBBDCECACEBDACDECBEAEBDDC;;1;;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;;3;0;0;0;0;0;0;C;E;C;B;5;B;A;B;B;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A
190001037665;2019;1501907;Bujaru;15;PA;14;F;1;2;1;1501907;Bujaru;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501907;Bujaru;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;F;F;B;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190001037728;2019;1500107;Abaetetuba;15;PA;14;F;1;3;1;1500107;Abaetetuba;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500107;Abaetetuba;15;PA;1;1;1;1;504;510;513;516;399.6;546.7;532.9;412.8;CAAAEBBACDEDEAADCAAADDBCBCDCCCDBCACBCDEAABBDE;CEDCEADDBDBCABABDBAACCBAEABABBCECAEABACAEBDEA;99999ECABBBBECECCAEECBDEBAAAECADAEDDBBACAEBEEDECEA;CCCBCBCEACCCBDBCBCBAEECBBCAACADCACBBBCBBBDCCC;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;100;120;40;500;E;F;B;D;6;C;A;C;D;A;B;B;A;B;A;A;A;A;E;B;A;B;A;A;B
190001038329;2019;1302603;Manaus;13;AM;14;M;1;1;1;1302603;Manaus;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;1;1;1;1;503;508;512;515;386.6;341.3;442.8;451;ACADBCAECBDACADBEACEACADBDBDACBEBDACADBDADBEB;AECADBDA*BEBCAECBECADBCEACDACDBDBAEDBACDBACAD;99999ACEAABDACADBECADBECABDCAECADACAECADEECABCACDB;DBDCAEBDBCAD...ACEABDACBDBDACEACDBECACABDBECA;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;120;120;120;0;500;E;E;D;D;4;G;A;C;D;B;A;B;A;B;A;B;A;A;B;B;A;C;A;B;B
190001040059;2019;1302603;Manaus;13;AM;14;F;1;3;1;1302603;Manaus;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;0;1;1;0;;509;514;;;637.1;582.8;;;ACBCEECCABAEADBBBAADBBEBCCEAACEBBDCBCEABBAEBB;EBBAD99999BACDCDBCEBDADDBDACDECBEBBBBCBBCECBBCEEAB;;0;;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;;1;160;140;120;120;100;640;F;G;E;E;4;Q;D;E;E;D;A;C;C;B;B;B;A;A;E;B;B;E;B;D;B
190001043224;2019;1302603;Manaus;13;AM;14;F;1;1;1;1302603;Manaus;13;AM;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;1;1;1;1;504;507;511;516;441.8;410.2;556.6;528.2;BDADDDBEEDBEDDDAABCEEACDDCBECDDBCDAEEBDBEEECC;BCBCAADCEEBCBEADDBECAAEDBDBCCDBDBBECDDAAECCBE;BDABE99999BABADCDBEBECCEABAACCEEBDCEECAADDBDCCEEAA;CEBCCECADBBCABACDCEBCADBABDDCABECADDAABDEABCA;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;4;0;0;0;0;0;0;F;G;D;D;4;D;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190001044104;2019;1504406;Marapanim;15;PA;14;F;1;3;1;1504406;Marapanim;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1502905;Curuçá;15;PA;1;1;1;1;505;507;511;518;410.7;497;496.5;438;DBCCEBADEADCBAADDBDCAECDDCCBAABDBEECDDBDEADBA;ECEAABAAABACECACEADACBBEADDABABBEDDDBCEEECDCB;BEDBC99999DEBAEAADDCCEAEABCEECECAACABBEADDEDEBCACE;BADCAEBBECEDBACEC*EACBDBBDCABBCDABECABDBECAEC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;120;160;640;H;H;B;B;6;C;A;B;E;A;A;B;A;B;A;A;A;A;B;A;A;D;B;A;A
190001045451;2019;1302603;Manaus;13;AM;14;F;1;4;1;1302603;Manaus;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;1;1;1;1;503;508;512;515;616.7;471.3;422.1;677.3;BBECBCDEDDCEDDECBCDABDAEAACEBDDCECBDBCCEEBADA;CCDBDCAABACACCAAEACDBDBACEDBBAACEDCBDDBAEBCAC;BBEDA99999BDACACBABAECDBCCAECBEDEBCBAEBACCDDBEEBDE;EBDADEEBAECBBDBBCEDEDDADBADEBACBAAABCCCECDBAD;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;120;600;G;G;E;E;2;G;A;C;D;B;A;B;A;B;A;B;A;A;B;A;B;C;B;B;B
190001046453;2019;1101492;São Francisco do Guaporé;11;RO;14;M;1;1;1;1101492;São Francisco do Guaporé;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1101492;São Francisco do Guaporé;11;RO;1;1;1;1;503;510;513;515;500.7;545.5;515.3;568.5;EBEABCCEEDDABBBBBBACBDDDCBDECBAAEAEBDADABCAAA;BEACCBEDADAEAAAABEAEBEADCADBEBBDCCCBBAADAACCB;99999DBCCEABDCBCDBBECADDBAACBCBDBBABAAAABDADCDACAA;BDBADEBBBCCBDDECACECCDDEBCAEECCCBADABCEDABBAE;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;180;120;160;160;760;D;B;F;B;3;A;A;B;C;B;A;C;A;C;A;A;A;A;C;A;A;D;A;B;B
190001046696;2019;1100049;Cacoal;11;RO;13;M;1;3;1;1100049;Cacoal;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100049;Cacoal;11;RO;1;1;1;1;506;509;514;517;422.8;430.2;503.7;568.8;BAAEBCCECCAEBDBABDACBCBABAAECEAA*AEDCBEBADBBA;BBAECAADDDAEEABAADEAEBEBACDD*EABBACEEBBAEEABB;99999AEDDBBCCBECDCCBAADDDDEDAEBBDACAAACAEEEDCCBAEA;CCABDBECABAADEABABBADDEBCDAADAAADEAACEEAAABBC;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;100;60;0;400;E;G;D;D;5;G;A;C;C;B;B;B;A;B;A;B;A;A;B;A;A;D;A;B;A
